charge_amount,currency,membership_id,description_event,discount,status,message,triggered_by,payment_method,transaction_datetime,charge_amount_usd
1497.0,USD,209,membership payment,0,Success,Success,system,PaymentCard,2022-02-01,1497.0
8997.0,USD,214,membership payment,0,Success,Success,system,PaymentCard,2022-02-01,8997.0
3209.43,USD,244,membership payment,0,Success,Success,system,PaymentCard,2022-02-01,3209.43
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-01,1497.0
18750.0,DKK,172,membership payment,0,Success,Success,system,PaymentCard,2022-02-01,2812.5
1497.0,USD,120,membership payment,0,Success,Success,system,PaymentCard,2022-02-02,1497.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-02,1497.0
1497.0,USD,229,membership payment,0,Success,Success,system,PaymentCard,2022-02-03,1497.0
2999.0,USD,240,membership payment,0,Success,Success,system,PaymentCard,2022-02-03,2999.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-03,1497.0
999.0,USD,174,membership payment,0,Success,Success,system,PaymentCard,2022-02-03,999.0
2045.0,USD,188,membership payment,0,Success,Success,system,PaymentCard,2022-02-03,2045.0
10800.0,USD,147,membership payment,0,Success,Success,system,PaymentCard,2022-02-04,10800.0
1497.0,USD,245,membership payment,0,Success,Success,system,PaymentCard,2022-02-04,1497.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-04,1497.0
999.0,USD,129,membership payment,0,Success,Success,system,PaymentCard,2022-02-04,999.0
1497.0,USD,140,membership payment,0,Success,Success,system,PaymentCard,2022-02-05,1497.0
8997.0,USD,71,membership payment,0,Success,Success,system,PaymentCard,2022-02-05,8997.0
3371.25,USD,230,membership payment,0,Success,Success,system,PaymentCard,2022-02-05,3371.25
2997.0,USD,118,membership payment,0,Success,Success,system,PaymentCard,2022-02-05,2997.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-05,1497.0
1497.0,USD,88,membership payment,0,Success,Success,system,PaymentCard,2022-02-05,1497.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-06,1497.0
2997.0,USD,235,membership payment,0,Success,Success,system,PaymentCard,2022-02-07,2997.0
10000.0,USD,224,charge for specific project,0,Success,Success,staff,PaymentCard,2022-02-07,10000.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-07,1497.0
499.0,USD,74,membership additional service,0,Success,Success,system,PaymentCard,2022-02-07,499.0
499.0,USD,233,membership payment,0,Success,Success,system,PaymentCard,2022-02-07,499.0
21000.0,DKK,141,membership payment,0,Success,Success,system,PaymentCard,2022-02-08,3150.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-08,1497.0
1497.0,USD,236,membership payment,0,Success,Success,system,PaymentCard,2022-02-09,1497.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-09,1497.0
499.0,USD,242,membership payment,0,Success,Success,system,PaymentCard,2022-02-10,499.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-10,1497.0
22477.5,DKK,211,membership payment,0,Success,Success,system,PaymentCard,2022-02-10,3371.625
500.0,USD,239,membership additional service,0,Success,Success,system,PaymentCard,2022-02-10,500.0
1497.0,USD,169,membership payment,0,Success,Success,system,PaymentCard,2022-02-11,1497.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-11,1497.0
2000.0,USD,149,membership payment,0,Success,Success,staff,PaymentCard,2022-02-11,2000.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-12,1497.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-13,1497.0
1497.0,USD,75,membership payment,0,Success,Success,system,PaymentCard,2022-02-14,1497.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-14,1497.0
499.0,USD,247,membership payment,0,Success,Success,system,PaymentCard,2022-02-14,499.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-15,1497.0
1497.0,USD,248,membership payment,0,Success,Success,system,PaymentCard,2022-02-16,1497.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-16,1497.0
2997.0,USD,231,membership payment,0,Success,Success,system,PaymentCard,2022-02-16,2997.0
1497.0,USD,151,membership payment,0,Success,Success,system,PaymentCard,2022-02-17,1497.0
620.0,USD,208,membership payment,0,Success,Success,system,PaymentCard,2022-02-17,620.0
1497.0,USD,232,membership payment,0,Success,Success,system,PaymentCard,2022-02-17,1497.0
100000.0,USD,159,membership payment,0,Success,Success,staff,PaymentCard,2022-02-17,100000.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-17,1497.0
1497.0,USD,170,membership payment,0,Success,Success,system,PaymentCard,2022-02-17,1497.0
1497.0,USD,233,membership payment,0,Success,Success,system,PaymentCard,2022-02-17,1497.0
1497.0,USD,23,membership payment,0,Success,Success,system,PaymentCard,2022-02-18,1497.0
22800.0,USD,107,membership payment,0,Success,Success,system,PaymentCard,2022-02-18,22800.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-18,1497.0
1497.0,USD,19,membership payment,0,Success,Success,system,PaymentCard,2022-02-19,1497.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-19,1497.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-20,1497.0
8990.0,USD,220,membership payment,0,Failed,Your card was declined. This transaction requires authentication.,system,PaymentCard,2022-02-21,8990.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-21,1497.0
8990.0,USD,220,membership payment,0,Failed,Your card was declined. This transaction requires authentication.,system,PaymentCard,2022-02-21,8990.0
499.0,USD,179,membership payment,0,Success,Success,system,PaymentCard,2022-02-22,499.0
999.0,USD,138,membership payment,0,Success,Success,system,PaymentCard,2022-02-22,999.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-22,1497.0
8990.0,USD,220,membership payment,0,Failed,Your card was declined. This transaction requires authentication.,system,PaymentCard,2022-02-22,8990.0
1497.0,USD,101,membership payment,0,Success,Success,system,PaymentCard,2022-02-22,1497.0
8997.0,USD,212,membership payment,0,Success,Success,system,PaymentCard,2022-02-23,8997.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-23,1497.0
8990.0,USD,220,membership payment,0,Failed,Your card was declined. This transaction requires authentication.,system,PaymentCard,2022-02-23,8990.0
500.0,USD,239,membership additional service,0,Success,Success,system,PaymentCard,2022-02-23,500.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-24,1497.0
1497.0,USD,213,membership payment,0,Success,Success,system,PaymentCard,2022-02-24,1497.0
8990.0,USD,220,membership payment,0,Failed,Your card was declined. This transaction requires authentication.,system,PaymentCard,2022-02-24,8990.0
499.0,USD,249,membership payment,0,Success,Success,system,PaymentCard,2022-02-24,499.0
2997.0,USD,192,membership payment,0,Success,Success,system,PaymentCard,2022-02-24,2997.0
1497.0,USD,193,membership payment,0,Success,Success,system,PaymentCard,2022-02-24,1497.0
1798.0,USD,249,membership payment,0,Success,Success,system,PaymentCard,2022-02-24,1798.0
499.0,USD,160,membership payment,0,Success,Success,system,PaymentCard,2022-02-25,499.0
632.0,GBP,143,membership additional service,0,Success,Success,system,PaymentCard,2022-02-25,802.64
2999.0,USD,240,membership payment,0,Success,Success,system,PaymentCard,2022-02-25,2999.0
1497.0,USD,207,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-02-25,1497.0
8990.0,USD,220,membership payment,0,Failed,Your card was declined. This transaction requires authentication.,system,PaymentCard,2022-02-25,8990.0
1497.0,USD,207,membership payment,0,Success,Success,system,PaymentCard,2022-02-25,1497.0
1497.0,USD,152,membership payment,0,Success,Success,system,PaymentCard,2022-02-26,1497.0
1497.0,USD,234,membership payment,0,Success,Success,system,PaymentCard,2022-02-26,1497.0
8990.0,USD,220,membership payment,0,Failed,Your card was declined. This transaction requires authentication.,system,PaymentCard,2022-02-26,8990.0
8990.0,USD,220,membership payment,0,Failed,Your card was declined. This transaction requires authentication.,system,PaymentCard,2022-02-27,8990.0
10788.0,USD,194,membership payment,0,Success,Success,system,PaymentCard,2022-02-28,10788.0
8990.0,USD,220,membership payment,0,Failed,Your card was declined. This transaction requires authentication.,system,PaymentCard,2022-02-28,8990.0
1497.0,USD,18,membership payment,0,Success,Success,system,PaymentCard,2022-03-01,1497.0
2997.0,USD,20,membership payment,0,Success,Success,system,PaymentCard,2022-03-01,2997.0
1497.0,USD,25,membership payment,0,Success,Success,system,PaymentCard,2022-03-01,1497.0
2997.0,USD,108,membership payment,0,Success,Success,system,PaymentCard,2022-03-01,2997.0
1497.0,USD,109,membership payment,0,Success,Success,system,PaymentCard,2022-03-01,1497.0
32497.5,DKK,112,membership payment,0,Success,Success,system,PaymentCard,2022-03-01,4874.625
2997.0,USD,117,membership payment,0,Success,Success,system,PaymentCard,2022-03-01,2997.0
1497.0,USD,131,membership payment,0,Success,Success,system,PaymentCard,2022-03-01,1497.0
1497.0,USD,173,membership payment,0,Success,Success,system,PaymentCard,2022-03-01,1497.0
8997.0,USD,250,membership payment,0,Success,Success,system,PaymentCard,2022-03-01,8997.0
2997.0,USD,251,membership payment,0,Success,Success,system,PaymentCard,2022-03-01,2997.0
8990.0,USD,220,membership payment,0,Failed,Your card was declined. This transaction requires authentication.,system,PaymentCard,2022-03-01,8990.0
2999.0,EUR,127,membership payment,0,Success,Success,system,PaymentCard,2022-03-01,3268.9100000000003
18750.0,DKK,172,membership payment,0,Success,Success,system,PaymentCard,2022-03-01,2812.5
8000.0,USD,201,membership additional service,0,Success,Success,staff,PaymentCard,2022-03-01,8000.0
499.0,USD,237,membership payment,0,Success,Success,system,PaymentCard,2022-03-02,499.0
999.0,USD,174,membership payment,0,Success,Success,system,PaymentCard,2022-03-02,999.0
1896.0,GBP,143,membership payment,0,Success,Success,system,PaymentCard,2022-03-02,2407.92
8990.0,USD,220,membership payment,0,Failed,Your card was declined. This transaction requires authentication.,system,PaymentCard,2022-03-02,8990.0
499.0,USD,252,membership payment,0,Success,Success,system,PaymentCard,2022-03-02,499.0
1497.0,USD,114,membership payment,0,Success,Success,system,PaymentCard,2022-03-03,1497.0
8990.0,USD,220,membership payment,0,Failed,Your card was declined. This transaction requires authentication.,system,PaymentCard,2022-03-03,8990.0
999.0,USD,174,membership payment,0,Success,Success,system,PaymentCard,2022-03-03,999.0
1500.0,USD,189,membership payment,0,Success,Success,system,PaymentCard,2022-03-03,1500.0
58500.0,DKK,113,membership payment,0,Success,Success,system,PaymentCard,2022-03-03,8775.0
2045.0,USD,188,membership payment,0,Success,Success,system,PaymentCard,2022-03-03,2045.0
500.0,USD,239,membership additional service,0,Success,Success,system,PaymentCard,2022-03-03,500.0
1798.0,USD,252,membership payment,0,Success,Success,system,PaymentCard,2022-03-04,1798.0
8990.0,USD,220,membership payment,0,Failed,Your card was declined. This transaction requires authentication.,system,PaymentCard,2022-03-04,8990.0
999.0,USD,129,membership payment,0,Success,Success,system,PaymentCard,2022-03-04,999.0
8990.0,USD,220,membership payment,0,Failed,Your card was declined. This transaction requires authentication.,system,PaymentCard,2022-03-05,8990.0
2997.0,USD,14,membership payment,0,Success,Success,system,PaymentCard,2022-03-06,2997.0
3371.25,USD,215,membership payment,0,Success,Success,system,PaymentCard,2022-03-06,3371.25
8990.0,USD,220,membership payment,0,Failed,Your card was declined. This transaction requires authentication.,system,PaymentCard,2022-03-06,8990.0
89990.0,USD,220,membership payment,0,Success,Success,system,PaymentCard,2022-03-07,89990.0
1497.0,USD,196,membership payment,0,Success,Success,system,PaymentCard,2022-03-08,1497.0
2997.0,USD,130,membership payment,0,Success,Success,system,PaymentCard,2022-03-08,2997.0
1497.0,USD,132,membership payment,0,Success,Success,system,PaymentCard,2022-03-08,1497.0
500.0,USD,239,membership additional service,0,Success,Success,system,PaymentCard,2022-03-08,500.0
3300.0,USD,171,membership payment,0,Success,Success,staff,PaymentCard,2022-03-09,3300.0
1500.0,USD,133,membership payment,0,Success,Success,system,PaymentCard,2022-03-09,1500.0
1497.0,USD,175,membership payment,0,Success,Success,system,PaymentCard,2022-03-09,1497.0
11400.0,USD,246,membership payment,0,Success,Success,system,PaymentCard,2022-03-10,11400.0
1123.75,USD,253,membership payment,0,Success,Success,system,PaymentCard,2022-03-11,1123.75
1497.0,USD,92,membership payment,0,Success,Success,system,PaymentCard,2022-03-13,1497.0
1497.0,USD,210,membership payment,0,Success,Success,system,PaymentCard,2022-03-13,1497.0
1798.0,USD,249,membership payment,0,Success,Success,system,PaymentCard,2022-03-14,1798.0
2247.5,USD,253,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-03-14,2247.5
499.0,USD,247,membership payment,0,Success,Success,system,PaymentCard,2022-03-14,499.0
499.0,USD,74,membership additional service,0,Success,Success,system,PaymentCard,2022-03-15,499.0
2997.0,USD,97,membership payment,0,Success,Success,system,PaymentCard,2022-03-15,2997.0
7800.0,USD,240,membership payment,0,Success,Success,system,PaymentCard,2022-03-15,7800.0
999.0,USD,183,membership payment,0,Success,Success,system,PaymentCard,2022-03-15,999.0
1497.0,USD,80,membership payment,0,Success,Success,system,PaymentCard,2022-03-16,1497.0
1497.0,USD,199,membership payment,0,Success,Success,system,PaymentCard,2022-03-16,1497.0
499.0,USD,242,membership payment,0,Success,Success,system,PaymentCard,2022-03-16,499.0
3371.25,USD,76,membership payment,0,Success,Success,system,PaymentCard,2022-03-17,3371.25
620.0,USD,208,membership payment,0,Success,Success,system,PaymentCard,2022-03-17,620.0
2997.0,USD,165,membership payment,0,Success,Success,system,PaymentCard,2022-03-17,2997.0
1497.0,USD,177,membership payment,0,Success,Success,system,PaymentCard,2022-03-18,1497.0
3371.25,USD,178,membership payment,0,Success,Success,system,PaymentCard,2022-03-18,3371.25
499.0,USD,252,membership additional service,0,Success,Success,system,PaymentCard,2022-03-18,499.0
1497.0,USD,77,membership payment,0,Success,Success,system,PaymentCard,2022-03-21,1497.0
1497.0,USD,200,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-03-21,1497.0
2247.5,USD,253,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-03-21,2247.5
500.0,USD,239,membership additional service,0,Success,Success,system,PaymentCard,2022-03-21,500.0
1497.0,USD,200,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-03-21,1497.0
499.0,USD,179,membership payment,0,Success,Success,system,PaymentCard,2022-03-22,499.0
999.0,USD,138,membership payment,0,Success,Success,system,PaymentCard,2022-03-22,999.0
1497.0,USD,200,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-03-22,1497.0
2997.0,USD,219,membership payment,0,Success,Success,system,PaymentCard,2022-03-23,2997.0
1497.0,USD,200,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-03-23,1497.0
499.0,USD,252,membership additional service,0,Success,Success,system,PaymentCard,2022-03-23,499.0
2997.0,USD,74,membership payment,0,Success,Success,system,PaymentCard,2022-03-24,2997.0
1497.0,USD,221,membership payment,0,Success,Success,system,PaymentCard,2022-03-24,1497.0
6000.0,USD,157,membership payment,0,Success,Success,staff,PaymentCard,2022-03-24,6000.0
1497.0,USD,200,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-03-24,1497.0
2997.0,USD,15,membership payment,0,Success,Success,system,PaymentCard,2022-03-25,2997.0
499.0,USD,160,membership payment,0,Success,Success,system,PaymentCard,2022-03-25,499.0
1497.0,USD,200,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-03-25,1497.0
1497.0,USD,200,membership payment,0,Success,Success,system,PaymentCard,2022-03-26,1497.0
1497.0,USD,163,membership payment,0,Success,Success,system,PaymentCard,2022-03-28,1497.0
999.0,USD,243,membership payment,0,Success,Success,system,PaymentCard,2022-03-28,999.0
499.0,USD,254,membership payment,0,Success,Success,system,PaymentCard,2022-03-28,499.0
9996.0,USD,180,membership payment,0,Success,Success,system,PaymentCard,2022-03-29,9996.0
499.0,USD,86,membership additional service,0,Success,Success,system,PaymentCard,2022-03-29,499.0
2238.0,USD,252,membership payment,0,Success,Success,staff,PaymentCard,2022-03-30,2238.0
4860.0,EUR,96,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-03-30,5297.400000000001
1497.0,USD,202,membership payment,0,Success,Success,system,PaymentCard,2022-03-30,1497.0
4860.0,EUR,96,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-03-30,5297.400000000001
3596.0,USD,252,membership additional service,0,Success,Success,system,PaymentCard,2022-03-30,3596.0
1497.0,USD,236,membership payment,0,Success,Success,system,PaymentCard,2022-03-31,1497.0
50000.0,DKK,111,membership additional service,0,Success,Success,system,PaymentCard,2022-03-31,7500.0
4860.0,EUR,96,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-03-31,5297.400000000001
1497.0,USD,238,membership payment,0,Success,Success,staff,PaymentCard,2022-03-31,1497.0
2999.0,USD,240,membership payment,0,Success,Success,system,PaymentCard,2022-03-31,2999.0
3371.25,USD,82,membership payment,0,Success,Success,system,PaymentCard,2022-04-01,3371.25
1497.0,USD,120,membership payment,0,Success,Success,system,PaymentCard,2022-04-01,1497.0
4530.0,EUR,154,membership payment,0,Success,Success,system,PaymentCard,2022-04-01,4937.700000000001
200000.0,USD,159,membership payment,0,Success,Success,system,PaymentCard,2022-04-01,200000.0
15000.0,USD,171,membership payment,0,Success,Success,system,PaymentCard,2022-04-01,15000.0
4860.0,EUR,96,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-04-01,5297.400000000001
18750.0,DKK,172,membership payment,0,Success,Success,system,PaymentCard,2022-04-01,2812.5
499.0,USD,255,membership payment,0,Success,Success,system,PaymentCard,2022-04-01,499.0
1497.0,USD,182,membership payment,0,Success,Success,system,PaymentCard,2022-04-01,1497.0
1497.0,USD,98,membership payment,0,Success,Success,system,PaymentCard,2022-04-02,1497.0
499.0,USD,237,membership payment,0,Success,Success,system,PaymentCard,2022-04-02,499.0
4860.0,EUR,96,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-04-02,5297.400000000001
2997.0,USD,120,membership payment,0,Success,Success,system,PaymentCard,2022-04-03,2997.0
4860.0,EUR,96,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-04-03,5297.400000000001
999.0,USD,174,membership payment,0,Success,Success,system,PaymentCard,2022-04-03,999.0
2045.0,USD,188,membership payment,0,Success,Success,system,PaymentCard,2022-04-03,2045.0
5394.0,USD,158,membership payment,0,Success,Success,system,PaymentCard,2022-04-04,5394.0
1798.0,USD,254,membership payment,0,Success,Success,staff,PaymentCard,2022-04-04,1798.0
4860.0,EUR,96,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-04-04,5297.400000000001
999.0,USD,129,membership payment,0,Success,Success,system,PaymentCard,2022-04-04,999.0
1497.0,USD,238,membership payment,0,Success,Success,system,PaymentCard,2022-04-05,1497.0
5394.0,USD,256,membership payment,0,Success,Success,system,PaymentCard,2022-04-05,5394.0
4860.0,EUR,96,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-04-05,5297.400000000001
1497.0,USD,257,membership payment,0,Success,Success,system,PaymentCard,2022-04-05,1497.0
1500.0,USD,239,membership payment,0,Success,Success,system,PaymentCard,2022-04-05,1500.0
1798.0,USD,255,membership payment,0,Success,Success,staff,PaymentCard,2022-04-06,1798.0
499.0,USD,252,membership additional service,0,Success,Success,system,PaymentCard,2022-04-06,499.0
499.0,USD,258,membership payment,0,Success,Success,system,PaymentCard,2022-04-06,499.0
4860.0,EUR,96,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-04-06,5297.400000000001
1497.0,USD,205,membership payment,0,Success,Success,system,PaymentCard,2022-04-06,1497.0
46312.5,DKK,184,membership payment,0,Success,Success,system,PaymentCard,2022-04-06,6946.875
499.0,USD,252,membership additional service,0,Success,Success,system,PaymentCard,2022-04-07,499.0
499.0,USD,252,membership additional service,0,Success,Success,system,PaymentCard,2022-04-07,499.0
1497.0,USD,149,membership payment,0,Success,Success,system,PaymentCard,2022-04-07,1497.0
4860.0,EUR,96,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-04-07,5297.400000000001
499.0,USD,242,membership payment,0,Success,Success,system,PaymentCard,2022-04-07,499.0
1798.0,USD,258,membership payment,0,Success,Success,staff,PaymentCard,2022-04-08,1798.0
4860.0,EUR,96,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-04-08,5297.400000000001
4860.0,EUR,96,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-04-09,5297.400000000001
4860.0,EUR,96,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-04-10,5297.400000000001
8997.0,USD,240,membership payment,0,Success,Success,system,PaymentCard,2022-04-11,8997.0
4860.0,EUR,96,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-04-11,5297.400000000001
50000.0,DKK,111,membership additional service,0,Success,Success,system,PaymentCard,2022-04-11,7500.0
999.0,USD,183,membership payment,0,Success,Success,system,PaymentCard,2022-04-11,999.0
803.0,EUR,148,membership additional service,0,Success,Success,system,PaymentCard,2022-04-11,875.2700000000001
4860.0,EUR,96,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-04-12,5297.400000000001
1497.0,USD,222,membership payment,0,Success,Success,system,PaymentCard,2022-04-13,1497.0
3533.0,USD,252,membership payment,0,Success,Success,staff,PaymentCard,2022-04-13,3533.0
4860.0,EUR,96,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-04-13,5297.400000000001
1497.0,USD,155,membership payment,0,Success,Success,system,PaymentCard,2022-04-13,1497.0
4860.0,EUR,96,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-04-14,5297.400000000001
499.0,USD,247,membership payment,0,Success,Success,system,PaymentCard,2022-04-14,499.0
499.0,USD,242,membership payment,0,Success,Success,system,PaymentCard,2022-04-14,499.0
1497.0,USD,7,membership payment,0,Success,Success,system,PaymentCard,2022-04-15,1497.0
1497.0,USD,12,membership payment,0,Success,Success,system,PaymentCard,2022-04-15,1497.0
4860.0,EUR,96,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-04-15,5297.400000000001
4860.0,EUR,96,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-04-16,5297.400000000001
620.0,USD,208,membership payment,0,Success,Success,system,PaymentCard,2022-04-17,620.0
1497.0,USD,226,membership payment,0,Success,Success,system,PaymentCard,2022-04-17,1497.0
4860.0,EUR,96,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-04-17,5297.400000000001
2997.0,USD,227,membership payment,0,Success,Success,system,PaymentCard,2022-04-18,2997.0
4860.0,EUR,96,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-04-18,5297.400000000001
1497.0,USD,241,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-04-18,1497.0
499.0,USD,242,membership payment,0,Success,Success,system,PaymentCard,2022-04-18,499.0
1497.0,USD,228,membership payment,0,Success,Success,system,PaymentCard,2022-04-18,1497.0
1497.0,USD,185,membership payment,0,Success,Success,system,PaymentCard,2022-04-19,1497.0
4860.0,EUR,96,membership payment,0,Failed,Your card number is incorrect.,system,PaymentCard,2022-04-19,5297.400000000001
1497.0,USD,241,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-04-19,1497.0
2997.0,USD,183,membership payment,0,Success,Success,system,PaymentCard,2022-04-20,2997.0
4860.0,EUR,96,membership payment,0,Success,Success,system,PaymentCard,2022-04-20,5297.400000000001
1497.0,USD,84,membership payment,0,Success,Success,system,PaymentCard,2022-04-20,1497.0
1497.0,USD,241,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-04-20,1497.0
499.0,USD,259,membership payment,0,Success,Success,system,PaymentCard,2022-04-20,499.0
1497.0,USD,85,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-04-21,1497.0
1497.0,USD,241,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-04-21,1497.0
499.0,USD,179,membership payment,0,Success,Success,system,PaymentCard,2022-04-22,499.0
999.0,USD,243,membership payment,0,Success,Success,system,PaymentCard,2022-04-22,999.0
1497.0,USD,85,membership payment,0,Success,Success,system,PaymentCard,2022-04-22,1497.0
999.0,USD,138,membership payment,0,Success,Success,system,PaymentCard,2022-04-22,999.0
1497.0,USD,241,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-04-22,1497.0
1497.0,USD,86,membership payment,0,Success,Success,system,PaymentCard,2022-04-23,1497.0
1497.0,USD,105,membership payment,0,Success,Success,system,PaymentCard,2022-04-23,1497.0
1497.0,USD,241,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-04-23,1497.0
1497.0,USD,242,membership payment,0,Success,Success,system,PaymentCard,2022-04-24,1497.0
1497.0,USD,241,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-04-24,1497.0
2997.0,USD,243,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-04-25,2997.0
499.0,USD,160,membership payment,0,Success,Success,system,PaymentCard,2022-04-25,499.0
21915.0,DKK,161,membership payment,0,Success,Success,system,PaymentCard,2022-04-25,3287.25
1497.0,USD,162,membership payment,0,Success,Success,system,PaymentCard,2022-04-25,1497.0
1497.0,USD,241,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-04-25,1497.0
2997.0,USD,243,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-04-25,2997.0
1497.0,USD,241,membership payment,0,Failed,Your card has insufficient funds.,system,PaymentCard,2022-04-26,1497.0
2997.0,USD,243,membership payment,0,Success,Success,system,PaymentCard,2022-04-26,2997.0
499.0,USD,260,membership payment,0,Success,Success,system,PaymentCard,2022-04-26,499.0
50000.0,DKK,111,membership additional service,0,Success,Success,system,PaymentCard,2022-04-27,7500.0
1798.0,USD,259,membership payment,0,Success,Success,staff,PaymentCard,2022-04-27,1798.0
1497.0,USD,241,membership payment,0,Success,Success,system,PaymentCard,2022-04-27,1497.0
803.0,EUR,148,membership additional service,0,Success,Success,system,PaymentCard,2022-04-28,875.2700000000001
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-04-28,499.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-04-29,499.0
499.0,USD,254,membership payment,0,Failed,Your card was declined.,system,PaymentCard,2022-04-30,499.0
12495.0,USD,6,membership payment,0,Success,Success,system,PaymentCard,2022-05-01,12495.0
1497.0,USD,70,membership payment,0,Success,Success,system,PaymentCard,2022-05-01,1497.0
22477.5,DKK,103,membership payment,0,Success,Success,system,PaymentCard,2022-05-01,3371.625
22312.5,DKK,110,membership payment,0,Success,Success,system,PaymentCard,2022-05-01,3346.875
150000.0,DKK,111,membership payment,0,Success,Success,system,PaymentCard,2022-05-01,22500.0
2997.0,USD,142,membership payment,0,Success,Success,system,PaymentCard,2022-05-01,2997.0
19188.0,USD,144,membership payment,0,Success,Success,system,PaymentCard,2022-05-01,19188.0
